place,placeLabel,country,countryLabel,description,coordinates
http://www.wikidata.org/entity/Q805445,Christus-König-Statue,http://www.wikidata.org/entity/Q739,Kolumbien,"in Cali, Colombia",Point(-76.554166666 3.440833333)
http://www.wikidata.org/entity/Q805908,Balıklıgöl,http://www.wikidata.org/entity/Q43,Türkei,Fish lake,Point(38.78444444 37.14777778)
http://www.wikidata.org/entity/Q810106,Basilika Santa Chiara,http://www.wikidata.org/entity/Q38,Italien,"church in Assisi, central Italy, containing the remains of Saint Clare of Assisi",Point(12.61694444 43.06888889)
http://www.wikidata.org/entity/Q810684,Basílica del Pilar,http://www.wikidata.org/entity/Q29,Spanien,"Co-cathedral and minor basilica of the Roman Catholic Church in Zaragoza, Spain",Point(-0.878327 41.656882)
http://www.wikidata.org/entity/Q820002,Mamajew-Hügel,http://www.wikidata.org/entity/Q159,Russland,historical hill in Russia,Point(44.535277777 48.741388888)
http://www.wikidata.org/entity/Q820499,Bergwerksmuseum Guido,http://www.wikidata.org/entity/Q36,Polen,"Polish Mining Museum, Zabrze",Point(18.79166667 50.28972222)
http://www.wikidata.org/entity/Q822518,Kek-Lok-Si-Tempel,http://www.wikidata.org/entity/Q833,Malaysia,Buddhist temple situated in Air Itam in Penang,Point(100.27305556 5.39833333)
http://www.wikidata.org/entity/Q823685,Santa Maria sopra Minerva,http://www.wikidata.org/entity/Q38,Italien,"church in Rome, Italy",Point(12.478333333 41.898055555)
http://www.wikidata.org/entity/Q827268,Sydney Tower,http://www.wikidata.org/entity/Q408,Australien,"tall architectural structure in Sydney, Australia",Point(151.208889 -33.870278)
http://www.wikidata.org/entity/Q829164,Parkeisenbahn Maltanka,http://www.wikidata.org/entity/Q36,Polen,"narrow gauge railway line and tourist attraction in Poznań, in Poland",Point(16.973746 52.406276)
http://www.wikidata.org/entity/Q829418,Besakih,http://www.wikidata.org/entity/Q252,Indonesien,"major Hindu temple in Bali, in Indonesia",Point(115.45222 -8.3741)
http://www.wikidata.org/entity/Q830054,Sophienkathedrale,http://www.wikidata.org/entity/Q212,Ukraine,"cathedral in Kyiv, Ukraine",Point(30.514444444 50.452777777)
http://www.wikidata.org/entity/Q833520,Schlesisches Planetarium,http://www.wikidata.org/entity/Q36,Polen,cultural heritage monument in Chorzów,Point(18.992304 50.290654)
http://www.wikidata.org/entity/Q833593,St. Paul,http://www.wikidata.org/entity/Q212,Ukraine,"cathedral in Odesa, Ukraine",Point(30.723891666 46.482852777)
http://www.wikidata.org/entity/Q839965,Buddha Tooth Relic Tempel und Museum,http://www.wikidata.org/entity/Q334,Singapur,Buddhist temple and museum complex located in the Chinatown district of Singapore,Point(103.844 1.28155)
http://www.wikidata.org/entity/Q842999,Schlesischer Park,http://www.wikidata.org/entity/Q36,Polen,city park in Chorzów,Point(18.99222222 50.29055556)
http://www.wikidata.org/entity/Q843997,Tokyo Disneyland,http://www.wikidata.org/entity/Q17,Japan,"theme park in Japan, owned by The Oriental Land Company",Point(139.880555555 35.632777777)
http://www.wikidata.org/entity/Q844124,Weißes Haus,http://www.wikidata.org/entity/Q159,Russland,government building in Moscow,Point(37.573146 55.754935)
http://www.wikidata.org/entity/Q847100,Festung Varberg,http://www.wikidata.org/entity/Q34,Schweden,"was built in the late 13th century and was expanded in the late 1500s and early 1600s into a strong fortress, one of the most modern in northern Europe",Point(12.241566666 57.1043)
http://www.wikidata.org/entity/Q848072,Spanische Treppe,http://www.wikidata.org/entity/Q38,Italien,"stairs in Rome, Italy",Point(12.48278 41.90611)
http://www.wikidata.org/entity/Q848109,Bory-vár,http://www.wikidata.org/entity/Q28,Ungarn,,Point(18.45151944 47.21075)
http://www.wikidata.org/entity/Q848397,Leanderturm,http://www.wikidata.org/entity/Q43,Türkei,lighthouse at the southern entrance of the Bosphorus in Turkey,Point(29.00416667 41.02111111)
http://www.wikidata.org/entity/Q850042,Dom zu Uppsala,http://www.wikidata.org/entity/Q34,Schweden,Swedish cathedral,Point(17.633333333 59.858055555)
http://www.wikidata.org/entity/Q853029,Beyazıt-Turm,http://www.wikidata.org/entity/Q43,Türkei,fire-watch tower located in the Istanbul University's campus,Point(28.964861111 41.012763888)
http://www.wikidata.org/entity/Q855274,Bialbero di Casorzo,http://www.wikidata.org/entity/Q38,Italien,cherry tree growing on a mulberry tree in Italy,Point(8.3230394 45.0048877)
http://www.wikidata.org/entity/Q855493,Ausstellung der Errungenschaften der Volkswirtschaft,http://www.wikidata.org/entity/Q159,Russland,"trade show in Moscow, Russia",Point(37.632222222 55.829722222)
http://www.wikidata.org/entity/Q858794,Old Faithful,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"geyser in Yellowstone National Park in Wyoming, United States",Point(-110.8281764 44.4604545)
http://www.wikidata.org/entity/Q859413,Big Sur,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"region of the central coast of California, United States",Point(-121.625833333 36.1075)
http://www.wikidata.org/entity/Q860536,Kloster Vreta,http://www.wikidata.org/entity/Q34,Schweden,"was founded between 1105 and 1100, by the King Inge the Elder and Queen Helena, on the request of the Pope Paschal II, and is the oldest known in Sweden",Point(15.51805556 58.48222222)
http://www.wikidata.org/entity/Q860621,Queen-Victoria-Markt,http://www.wikidata.org/entity/Q408,Australien,"open-air market in Melbourne, Victoria, Australia",Point(144.957 -37.807)
http://www.wikidata.org/entity/Q860739,Kloster Varnhem,http://www.wikidata.org/entity/Q34,Schweden,Swedish church and cloister ruins,Point(13.654166666 58.384166666)
http://www.wikidata.org/entity/Q868616,Hollywood Boulevard,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"street in Hollywood, Los Angeles, California, United States",Point(-118.326667 34.101389)
http://www.wikidata.org/entity/Q868772,Trump Tower,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"Skyscraper in Manhattan, New York",Point(-73.974166666 40.7625)
http://www.wikidata.org/entity/Q869275,Miho no Matsubara,http://www.wikidata.org/entity/Q17,Japan,Japanese park,Point(138.52277778 34.995)
http://www.wikidata.org/entity/Q878560,Festung Dömitz,http://www.wikidata.org/entity/Q183,Deutschland,"was built between 1559 and 1565, to secure Mecklenburg's border",Point(11.2457 53.1424)
http://www.wikidata.org/entity/Q880905,Blackpool Tower,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"observation tower and entertainment complex in Blackpool, Lancashire, England, UK",Point(-3.055277777 53.815833333)
http://www.wikidata.org/entity/Q888949,Boca do Inferno,http://www.wikidata.org/entity/Q45,Portugal,"Tourist attraction in Cascais, Portugal",Point(-9.43100278 38.69104167)
http://www.wikidata.org/entity/Q890667,Aleja Gwiazd w Łodzi,http://www.wikidata.org/entity/Q36,Polen,,Point(19.4564 51.7687)
http://www.wikidata.org/entity/Q68689,Checkpoint Charlie,http://www.wikidata.org/entity/Q183,Deutschland,border checkpoint between East Berlin and West Berlin,Point(13.390277777 52.5075)
http://www.wikidata.org/entity/Q69134,N Seoul Tower,http://www.wikidata.org/entity/Q884,Südkorea,communications tower in South Korea,Point(126.988276 37.551216)
http://www.wikidata.org/entity/Q71229,Potala-Palast,http://www.wikidata.org/entity/Q148,Volksrepublik China,"Fortress in Lhasa, Tibet",Point(91.116944444 29.657777777)
http://www.wikidata.org/entity/Q71719,Hollywood Walk of Fame,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"more than 2,700 five-pointed terrazzo and brass stars embedded in the sidewalks along 15 blocks of Hollywood Boulevard and three blocks of Vine Street in Hollywood, California",Point(-118.344966666 34.1014)
http://www.wikidata.org/entity/Q72303,Ararat,http://www.wikidata.org/entity/Q43,Türkei,large peak in Turkey,Point(44.29842 39.70186)
http://www.wikidata.org/entity/Q76122,Salar de Uyuni,http://www.wikidata.org/entity/Q750,Bolivien,salt flat in Bolivia,Point(-67.7 -20.33333)
http://www.wikidata.org/entity/Q79753,Saklıkent,http://www.wikidata.org/entity/Q43,Türkei,national park in Turkey,Point(29.4034195 36.4687843)
http://www.wikidata.org/entity/Q79961,Cristo Redentor,http://www.wikidata.org/entity/Q155,Brasilien,"colossal statue of Jesus in Rio de Janeiro, Brazil",Point(-43.210464122 -22.951915648)
http://www.wikidata.org/entity/Q80290,Verbotene Stadt,http://www.wikidata.org/entity/Q148,Volksrepublik China,Chinese imperial palace in Beijing,Point(116.390833333 39.915833333)
http://www.wikidata.org/entity/Q80299,Salto Ángel,http://www.wikidata.org/entity/Q717,Venezuela,waterfall in Venezuela; highest uninterrupted waterfall in the world,Point(-62.536222222 5.970055555)
http://www.wikidata.org/entity/Q80541,Sultan-Ahmed-Moschee,http://www.wikidata.org/entity/Q43,Türkei,"historic mosque located in Istanbul, Turkey, also known as Blue Mosque",Point(28.9768247 41.0053851)
http://www.wikidata.org/entity/Q80852,Shanghai World Financial Center,http://www.wikidata.org/entity/Q148,Volksrepublik China,skyscraper in Shanghai,Point(121.502777777 31.236666666)
http://www.wikidata.org/entity/Q81523,Galatabrücke,http://www.wikidata.org/entity/Q43,Türkei,"bridge that spans the Golden Horn in Istanbul, Turkey",Point(28.973055555 41.02)
http://www.wikidata.org/entity/Q81650,Anadolu Hisarı,http://www.wikidata.org/entity/Q43,Türkei,"fortress in Istanbul, Turkey",Point(29.067027777 41.082138888)
http://www.wikidata.org/entity/Q81821,Hiroshima City Asa Zoological Park,http://www.wikidata.org/entity/Q17,Japan,zoo,Point(132.44069 34.497856)
http://www.wikidata.org/entity/Q82425,Brandenburger Tor,http://www.wikidata.org/entity/Q183,Deutschland,"triumphal arch in Berlin, Germany",Point(13.377722222 52.516272222)
http://www.wikidata.org/entity/Q82425,Brandenburger Tor,http://www.wikidata.org/entity/Q16957,Deutsche Demokratische Republik,"triumphal arch in Berlin, Germany",Point(13.377722222 52.516272222)
http://www.wikidata.org/entity/Q82425,Brandenburger Tor,http://www.wikidata.org/entity/Q27306,Königreich Preußen,"triumphal arch in Berlin, Germany",Point(13.377722222 52.516272222)
http://www.wikidata.org/entity/Q82425,Brandenburger Tor,http://www.wikidata.org/entity/Q1206012,Deutsches Reich,"triumphal arch in Berlin, Germany",Point(13.377722222 52.516272222)
http://www.wikidata.org/entity/Q82878,Neues Schloss,http://www.wikidata.org/entity/Q183,Deutschland,was built in 1490 as the citadel of Ingolstadt Fortress,Point(11.430555555 48.764722222)
http://www.wikidata.org/entity/Q82878,Neues Schloss,http://www.wikidata.org/entity/Q183,Deutschland,was built in 1490 as the citadel of Ingolstadt Fortress,Point(11.431252686 48.764666794)
http://www.wikidata.org/entity/Q83063,Petronas Towers,http://www.wikidata.org/entity/Q833,Malaysia,"twin skyscrapers in Kuala Lumpur, Malaysia",Point(101.7119274 3.1575875)
http://www.wikidata.org/entity/Q83125,Tower Bridge,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,bascule and suspension bridge in London,Point(-0.075277777 51.505555555)
http://www.wikidata.org/entity/Q90801,Rumeli Hisarı,http://www.wikidata.org/entity/Q43,Türkei,Ottoman castle in Istanbul,Point(29.056111111 41.084722222)
http://www.wikidata.org/entity/Q91274,Galataturm,http://www.wikidata.org/entity/Q43,Türkei,Historical tower in İstanbul,Point(28.974166666 41.025555555)
http://www.wikidata.org/entity/Q99236,Viaduc de Millau,http://www.wikidata.org/entity/Q142,Frankreich,motorway bridge in France,Point(3.022222222 44.079444444)
http://www.wikidata.org/entity/Q99309,Pantheon,http://www.wikidata.org/entity/Q38,Italien,"ancient Roman temple in Rome, Italy",Point(12.476944444 41.898611111)
http://www.wikidata.org/entity/Q99327,Falkirk Wheel,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,rotating boat lift in Scotland,Point(-3.841666666 56.000277777)
http://www.wikidata.org/entity/Q104674,Ben Nevis,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,highest mountain of Great Britain,Point(-5.003675 56.796891)
http://www.wikidata.org/entity/Q106187,Giant’s Causeway,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,rock formation on the Antrim coast of Northern Ireland,Point(-6.511666666 55.240833333)
http://www.wikidata.org/entity/Q109858,Fifth Avenue,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"north-south avenue in Manhattan, New York",Point(-73.965863 40.774078)
http://www.wikidata.org/entity/Q111483,El Nido,http://www.wikidata.org/entity/Q928,Philippinen,municipality of the Philippines in the province of Palawan,Point(119.4075 11.195556)
http://www.wikidata.org/entity/Q118388,Death Valley,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"desert valley located in Eastern California, United States of America",Point(-116.865280555 36.456938888)
http://www.wikidata.org/entity/Q123017,Carrow Road,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,football stadium,Point(1.309166666 52.622222222)
http://www.wikidata.org/entity/Q125006,Brooklyn Bridge,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"bridge in New York City, crossing the East River",Point(-73.996333333 40.705666666)
http://www.wikidata.org/entity/Q126307,Vansee,http://www.wikidata.org/entity/Q43,Türkei,largest lake in Turkey,Point(42.816666666 38.633333333)
http://www.wikidata.org/entity/Q126804,Berg Erciyes,http://www.wikidata.org/entity/Q43,Türkei,volcano in Turkey,Point(35.45 38.531666666)
http://www.wikidata.org/entity/Q126847,Ganina Jama,http://www.wikidata.org/entity/Q159,Russland,mine,Point(60.473833333 56.941916666)
http://www.wikidata.org/entity/Q129143,Trafalgar Square,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,public space and tourist attraction in central London,Point(-0.128055555 51.508055555)
http://www.wikidata.org/entity/Q129278,Löwentor,http://www.wikidata.org/entity/Q801,Israel,one of seven open Gates in Jerusalem's Old City Walls,Point(35.236944444 31.780833333)
http://www.wikidata.org/entity/Q129809,Coral Castle,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"visitor attraction in Leisure City, Florida, USA",Point(-80.444357 25.500613)
http://www.wikidata.org/entity/Q129846,Basilius-Kathedrale,http://www.wikidata.org/entity/Q159,Russland,church in Moscow,Point(37.623055555 55.7525)
http://www.wikidata.org/entity/Q130514,Luxor,http://www.wikidata.org/entity/Q79,Ägypten,city in Egypt,Point(32.644444444 25.696666666)
http://www.wikidata.org/entity/Q130950,Antiguo Palacio del Ayuntamiento,http://www.wikidata.org/entity/Q96,Mexiko,Mexico City's historic building,Point(-99.133972222 19.431805555)
http://www.wikidata.org/entity/Q130958,Große Sphinx von Gizeh,http://www.wikidata.org/entity/Q79,Ägypten,ancient Egyptian monumental sculpture,Point(31.13768 29.97527)
http://www.wikidata.org/entity/Q131013,Akropolis,http://www.wikidata.org/entity/Q41,Griechenland,ancient citadel above the city of Athens,Point(23.726111111 37.971666666)
http://www.wikidata.org/entity/Q131354,Alcatraz,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"island in San Francisco, California, United States of America",Point(-122.4228329 37.8267199)
http://www.wikidata.org/entity/Q131875,Udawalawe-Nationalpark,http://www.wikidata.org/entity/Q854,Sri Lanka,national park in Sri Lanka,Point(80.888455555 6.438344444)
http://www.wikidata.org/entity/Q133274,Kreml,http://www.wikidata.org/entity/Q159,Russland,"fortified complex in Moscow, Russia",Point(37.617777777 55.751666666)
http://www.wikidata.org/entity/Q134821,Westmauer,http://www.wikidata.org/entity/Q219060,Staat Palästina,holy site of Islam and Judaism in Jerusalem,Point(35.23425 31.776947222)
http://www.wikidata.org/entity/Q134883,CN Tower,http://www.wikidata.org/entity/Q16,Kanada,"communications and observation tower in Toronto, Canada",Point(-79.387147222 43.642752777)
http://www.wikidata.org/entity/Q143463,Papstpalast,http://www.wikidata.org/entity/Q142,Frankreich,"palace and museum in Avignon, France",Point(4.8075 43.9508)
http://www.wikidata.org/entity/Q143915,Sigismundkapelle,http://www.wikidata.org/entity/Q36,Polen,side chapel of the Krakow cathedral,Point(19.935588888 50.054477777)
http://www.wikidata.org/entity/Q144454,Tatranská Lomnica,http://www.wikidata.org/entity/Q214,Slowakei,part of the town of Vysoké Tatry in Slovakia; ski resort,Point(20.28222222 49.16472222)
http://www.wikidata.org/entity/Q147875,Zarenglocke,http://www.wikidata.org/entity/Q159,Russland,Bell on display in Moscow Kremlin,Point(37.618333333 55.750833333)
